window_size=8, lr=0.001, hidden_size=128, dropout=0.4, MSE=893.0631
window_size=8, lr=0.0001, hidden_size=64, dropout=0.2, MSE=6655.8323
window_size=8, lr=0.0001, hidden_size=64, dropout=0.3, MSE=6684.7654
window_size=16, lr=0.0001, hidden_size=64, dropout=0.4, MSE=6701.6928
window_size=8, lr=0.0001, hidden_size=64, dropout=0.4, MSE=6727.2380
window_size=8, lr=0.0001, hidden_size=256, dropout=0.4, MSE=7018.3404
window_size=4, lr=0.001, hidden_size=256, dropout=0.4, MSE=7054.2542
window_size=16, lr=0.0001, hidden_size=64, dropout=0.3, MSE=7070.0605
window_size=16, lr=0.0001, hidden_size=256, dropout=0.2, MSE=7117.7336
window_size=16, lr=0.0005, hidden_size=128, dropout=0.2, MSE=7141.0816
window_size=16, lr=0.0001, hidden_size=128, dropout=0.2, MSE=7182.2078
window_size=16, lr=0.0001, hidden_size=256, dropout=0.3, MSE=7544.3508
window_size=4, lr=0.001, hidden_size=256, dropout=0.3, MSE=7553.3393
window_size=4, lr=0.0005, hidden_size=128, dropout=0.3, MSE=7599.0538
window_size=16, lr=0.0001, hidden_size=128, dropout=0.4, MSE=7693.2302
window_size=16, lr=0.0001, hidden_size=64, dropout=0.2, MSE=7698.0691
window_size=16, lr=0.0005, hidden_size=64, dropout=0.2, MSE=7742.6705
window_size=16, lr=0.0001, hidden_size=128, dropout=0.3, MSE=8390.9102
window_size=4, lr=0.001, hidden_size=64, dropout=0.4, MSE=8721.1774
window_size=16, lr=0.0001, hidden_size=256, dropout=0.4, MSE=8766.7147
window_size=16, lr=0.0005, hidden_size=64, dropout=0.4, MSE=8845.1074
window_size=8, lr=0.0005, hidden_size=64, dropout=0.2, MSE=9008.0947
window_size=4, lr=0.0005, hidden_size=128, dropout=0.2, MSE=9578.1964
window_size=8, lr=0.001, hidden_size=256, dropout=0.4, MSE=9620.3205
window_size=8, lr=0.001, hidden_size=64, dropout=0.3, MSE=9819.0814
window_size=4, lr=0.001, hidden_size=128, dropout=0.3, MSE=9959.3247
window_size=4, lr=0.001, hidden_size=64, dropout=0.3, MSE=10329.9329
window_size=8, lr=0.0005, hidden_size=64, dropout=0.3, MSE=10429.7476
window_size=4, lr=0.0005, hidden_size=128, dropout=0.4, MSE=10761.5148
window_size=4, lr=0.0005, hidden_size=64, dropout=0.4, MSE=11329.9653
window_size=16, lr=0.001, hidden_size=128, dropout=0.3, MSE=11657.9314
window_size=16, lr=0.001, hidden_size=256, dropout=0.3, MSE=13098.3125
window_size=16, lr=0.0005, hidden_size=128, dropout=0.3, MSE=14743.2872
window_size=8, lr=0.001, hidden_size=64, dropout=0.4, MSE=14784.9821
window_size=4, lr=0.0005, hidden_size=64, dropout=0.3, MSE=15277.5213
window_size=16, lr=0.001, hidden_size=128, dropout=0.2, MSE=21075.9882
window_size=16, lr=0.001, hidden_size=128, dropout=0.4, MSE=21382.0059
window_size=16, lr=0.001, hidden_size=256, dropout=0.4, MSE=50085.6022
